timestamp,capture_wait_avg,capture_wait_max,capture_wait_min,capture_wait_count,slow_poll_avg,slow_poll_max,slow_poll_min,slow_poll_count,match_avg,match_max,match_min,match_count,fast_poll_avg,fast_poll_max,fast_poll_min,fast_poll_count,predict_avg,predict_max,predict_min,predict_count,blur_avg,blur_max,blur_min,blur_count,send_avg,send_max,send_min,send_count,frames_total,masks_total_total
18:03:39,0.723,1.796,0.002,62,0.608,11.382,0.003,62,1.015,14.076,0.0,62,2.497,15.831,0.001,62,0.184,2.213,0.047,62,7.874,20.292,3.164,62,0.004,0.017,0.002,62,62,186
18:03:41,0.697,1.597,0.005,50,0.566,10.428,0.006,50,0.953,11.474,0.0,50,2.669,16.797,0.002,50,0.168,0.427,0.095,50,9.721,21.285,3.847,50,0.006,0.021,0.003,50,50,290
18:03:43,0.566,13.798,0.003,71,0.076,1.244,0.003,71,1.312,17.411,0.0,71,2.065,13.244,0.001,71,0.134,0.401,0.058,71,7.726,17.9,2.563,71,0.005,0.043,0.002,71,71,598
18:03:45,0.559,1.489,0.004,71,0.139,3.077,0.003,71,0.928,13.982,0.0,71,1.957,14.372,0.001,71,0.143,0.664,0.065,71,7.799,19.512,3.464,71,0.005,0.014,0.002,71,71,738
18:03:47,0.563,1.478,0.003,74,0.595,8.828,0.002,74,0.365,8.22,0.0,74,1.352,18.994,0.001,74,0.131,0.359,0.056,74,7.215,17.173,2.858,74,0.004,0.011,0.002,74,74,960
18:03:49,0.486,1.124,0.002,75,0.282,9.311,0.002,75,0.713,21.965,0.0,75,0.878,11.865,0.001,75,0.125,0.356,0.056,75,7.62,14.153,2.687,75,0.004,0.012,0.002,75,75,1057
18:03:51,0.255,0.743,0.002,88,0.363,9.053,0.003,88,0.689,13.466,0.0,88,0.01,0.06,0.001,88,0.127,0.409,0.056,88,6.798,18.005,2.993,88,0.005,0.019,0.002,88,88,1320
18:03:53,0.3,0.885,0.003,82,0.429,8.936,0.003,82,0.426,11.649,0.0,82,0.126,5.449,0.001,82,0.136,0.357,0.055,82,7.476,17.764,2.658,82,0.004,0.01,0.002,82,82,1246
