timestamp,frame_id,capture_wait_ms,slow_poll_ms,match_ms,fast_poll_ms,predict_ms,blur_ms,send_ms,detect_age_ms,fast_age_ms,mask_age_avg_ms,slow_updated,fast_updated,predicted,mask_count,loop_ms
187097.392734,25,0.677,0.008,0.001,0.004,0.031,0.004,0.003,0.0,0.0,0.0,0,0,1,0,12.217
187097.435145,26,0.714,0.012,0.001,0.006,0.039,0.005,0.004,0.0,0.0,0.0,0,0,1,0,10.866
187097.480739,27,0.639,0.011,0.001,0.006,0.039,0.006,0.003,0.0,0.0,0.0,0,0,1,0,11.536
187097.525707,28,0.446,0.025,0.001,0.009,0.066,0.006,0.003,0.0,0.0,0.0,0,0,1,0,10.837
187097.569933,29,0.428,0.017,0.001,0.006,0.063,0.007,0.002,0.0,0.0,0.0,0,0,1,0,11.696
187097.604754,30,0.314,0.013,0.001,0.006,0.051,0.006,0.002,0.0,0.0,0.0,0,0,1,0,11.297
187097.647089,31,0.28,0.023,0.001,0.009,0.066,0.017,0.008,0.0,0.0,0.0,0,0,1,0,13.022
187097.690868,32,0.352,0.007,0.0,0.003,0.025,0.008,0.003,0.0,0.0,0.0,0,0,1,0,12.298
187097.733882,33,0.317,0.011,0.001,0.004,0.037,0.007,0.002,0.0,0.0,0.0,0,0,1,0,12.283
187097.770604,34,0.316,0.024,0.0,0.01,0.088,0.007,0.004,0.0,0.0,0.0,0,0,1,0,14.136
187097.802168,35,0.364,0.017,0.001,0.007,0.059,0.006,0.004,0.0,0.0,0.0,0,0,1,0,16.097
187097.85307,36,0.424,0.014,0.0,0.004,0.056,0.006,0.002,0.0,0.0,0.0,0,0,1,0,15.243
187097.868401,37,0.318,0.015,0.001,0.009,0.055,0.019,0.011,0.0,0.0,0.0,0,0,1,0,14.873
187097.938791,39,0.271,0.014,0.001,0.005,0.076,2.876,0.003,0.0,0.0,504.13,0,0,1,1,19.661
187097.958719,40,0.298,0.012,0.001,4.952,0.067,14.11,0.004,0.0,23.76,23.76,0,1,1,1,37.892
187097.996878,42,0.335,0.009,0.001,3.48,0.04,3.879,0.003,0.0,43.67,43.67,0,1,1,1,27.449
187098.024585,43,1.088,0.997,1.093,0.002,0.052,3.474,0.003,171.2,0.0,71.38,1,0,1,1,23.414
187098.048177,44,0.375,0.017,0.001,7.779,0.062,8.287,0.006,0.0,31.23,31.23,0,1,1,1,33.673
187098.082161,45,1.304,0.011,0.001,1.678,0.039,3.003,0.003,0.0,45.88,45.88,0,1,1,1,21.553
187098.103896,46,0.756,0.013,0.001,3.76,0.064,4.625,0.003,0.0,35.39,35.39,0,1,1,1,26.684
187098.130772,47,0.651,0.006,0.0,4.473,0.049,4.796,0.002,0.0,34.78,34.78,0,1,1,1,26.529
187098.157449,48,0.472,6.086,2.728,0.002,0.05,3.792,0.005,177.23,0.0,112.39,1,0,1,2,30.371
187098.188121,49,0.737,0.02,0.001,1.753,0.067,4.874,0.002,0.0,40.44,117.22,0,1,1,2,26.353
187098.214648,50,0.566,0.011,0.001,4.736,0.057,3.544,0.003,0.0,44.44,44.44,0,1,1,2,21.077
187098.235944,51,0.747,0.005,0.001,5.59,0.082,3.547,0.006,0.0,34.66,34.66,0,1,1,2,23.555
187098.304822,52,0.71,0.009,0.001,0.003,0.093,6.676,0.003,0.0,0.0,115.8,0,0,1,2,24.7
187098.34036,54,0.888,0.009,0.0,1.781,0.099,3.372,0.004,0.0,54.34,54.34,0,1,1,2,17.269
187098.374565,55,0.738,0.018,0.001,0.007,0.151,2.583,0.003,0.0,0.0,35.41,0,0,1,2,23.509
187098.422978,56,0.545,2.064,12.218,0.003,0.081,3.372,0.002,207.3,0.0,147.18,1,0,1,3,35.535
187098.458736,57,0.498,0.012,0.0,1.751,0.11,3.916,0.003,0.0,45.91,106.74,0,1,1,3,25.865
187098.484901,58,0.675,0.008,0.001,4.821,0.063,12.588,0.002,0.0,37.55,49.06,0,1,1,3,32.054
187098.517183,59,0.497,0.599,1.381,0.001,0.067,7.036,0.002,162.22,0.0,135.12,1,0,1,3,22.174
187098.539568,60,0.349,0.02,0.001,3.37,0.083,5.28,0.002,0.0,37.34,67.14,0,1,1,3,25.617
187098.589519,61,0.813,1.646,0.007,0.001,0.223,6.51,0.003,134.96,0.0,100.25,1,0,1,3,26.523
187098.61626,62,0.547,0.007,0.0,2.932,0.09,6.6,0.004,0.0,42.79,96.34,0,1,1,3,24.281
187098.649473,63,0.465,0.146,0.001,0.001,0.088,4.296,0.003,129.74,0.0,129.55,1,0,1,3,13.602
187098.663288,64,0.506,0.008,0.001,6.423,0.123,3.612,0.004,0.0,51.61,117.9,0,1,1,3,28.105
187098.713149,65,0.897,0.005,0.0,0.003,0.061,7.004,0.002,0.0,0.0,134.19,0,0,1,3,19.397
187098.732754,66,0.651,0.011,0.001,1.837,0.126,7.452,0.002,0.0,32.73,141.13,0,1,1,3,24.652
187098.779489,67,0.44,0.011,0.001,1.831,0.075,2.524,0.002,0.0,56.09,191.59,0,1,1,3,19.574
187098.799284,68,0.662,0.008,0.0,1.165,0.135,5.625,0.002,0.0,32.59,196.95,0,1,1,3,23.89
187098.855769,69,0.633,0.009,0.001,0.004,0.095,3.655,0.002,0.0,0.0,245.43,0,0,1,3,27.015
187098.883002,70,0.541,1.294,2.505,0.002,0.065,10.16,0.004,171.39,0.0,237.24,1,0,1,4,28.985
187098.92003,71,0.53,0.005,0.001,1.773,0.11,2.415,0.002,0.0,52.88,238.33,0,1,1,4,10.722
187098.931076,72,0.588,0.01,0.001,5.236,0.078,5.337,0.002,0.0,31.5,197.23,0,1,1,4,25.681
187098.971078,73,0.488,0.007,0.001,2.271,0.058,6.13,0.004,0.0,49.62,231.76,0,1,1,4,31.335
187099.002697,74,0.49,1.932,3.626,0.002,0.124,6.2,0.003,173.99,0.0,265.72,1,0,1,4,30.406
187099.057624,75,0.759,0.014,0.001,3.361,0.114,4.546,0.004,0.0,61.45,282.86,0,1,1,4,33.141
187099.091101,76,0.66,0.011,0.001,0.004,0.118,20.553,0.002,0.0,0.0,316.34,0,0,1,4,38.725
187099.130265,77,1.105,0.486,4.992,0.003,0.074,4.03,0.007,178.51,0.0,293.05,1,0,1,4,29.626
187099.169725,78,0.801,0.014,0.0,5.201,0.185,8.838,0.002,0.0,52.88,302.34,0,1,1,4,29.068
187099.199062,80,0.5,0.017,0.001,4.275,0.086,10.083,0.002,0.0,57.21,325.43,0,1,1,4,37.859
187099.237174,81,0.479,1.603,3.324,0.006,0.149,5.345,0.005,182.84,0.0,312.46,1,0,1,4,30.636
187099.292291,82,1.213,0.018,0.002,3.771,0.079,11.831,0.004,0.0,56.47,344.08,0,1,1,4,34.124
187099.326863,83,0.754,0.007,0.0,3.703,0.118,5.517,0.003,0.0,46.9,367.62,0,1,1,4,29.187
187099.356447,84,0.799,0.012,0.001,9.348,0.068,7.454,0.007,0.0,32.79,386.28,0,1,1,4,34.933
187099.392487,85,1.118,0.015,0.001,8.232,0.073,8.143,0.003,0.0,51.32,417.94,0,1,1,4,39.003
187099.432119,87,0.996,0.014,0.001,5.355,0.129,8.592,0.004,0.0,53.62,448.24,0,1,1,4,39.252
187099.495332,88,0.828,2.379,15.558,0.002,0.079,8.781,0.004,327.37,0.0,456.24,1,0,1,5,60.52
187099.55619,90,0.566,0.01,0.001,0.015,0.114,10.569,0.003,0.0,83.82,517.1,0,1,1,5,34.374
187099.590995,92,0.894,1.536,6.959,0.002,0.131,5.303,0.003,177.89,0.0,505.23,1,0,1,5,31.942
187099.6475,93,0.76,0.025,0.001,3.357,0.186,13.453,0.003,0.0,58.33,483.03,0,1,1,5,40.833
187099.688783,94,0.694,0.014,0.001,6.269,0.125,5.034,0.006,0.0,50.46,514.48,0,1,1,5,38.272
187099.727482,95,0.878,0.019,0.001,0.009,0.169,12.53,0.006,0.0,0.0,553.18,0,0,1,5,38.601
187099.767136,97,0.901,2.248,4.326,0.006,0.16,4.389,0.007,197.87,0.0,435.43,1,0,1,5,33.659
187099.827307,98,0.751,0.013,0.001,0.006,0.133,6.36,0.003,0.0,0.0,470.49,0,0,1,5,28.438
187099.866146,100,0.588,0.008,0.002,3.779,0.106,7.426,0.003,0.0,52.73,499.42,0,1,1,5,27.712
187099.894155,101,0.834,3.66,2.451,0.002,0.144,6.311,0.005,148.11,0.0,461.24,1,0,1,6,34.105
187099.950201,102,0.733,0.01,0.001,4.448,0.115,10.726,0.004,0.0,58.83,504.29,0,1,1,6,34.628
187099.985263,103,0.713,0.015,0.002,0.008,0.143,12.203,0.003,0.0,0.0,539.35,0,0,1,6,35.504
187100.021103,104,0.571,0.62,6.883,0.002,0.138,5.852,0.005,174.7,0.0,512.18,1,0,1,6,41.251
187100.063365,105,1.147,0.013,0.001,5.933,0.155,5.136,0.003,0.0,91.01,523.15,0,1,1,6,33.657
187100.09739,106,1.027,0.013,0.001,4.036,0.091,3.621,0.006,0.0,64.98,537.15,0,1,1,6,29.943
187100.127962,107,0.741,0.031,0.001,6.13,0.08,3.941,0.006,0.0,52.04,553.22,0,1,1,6,33.662
187100.162332,108,1.334,0.01,0.001,5.448,0.11,4.742,0.004,0.0,62.25,579.54,0,1,1,6,27.962
187100.204725,110,0.606,0.012,0.001,3.031,0.127,3.285,0.004,0.0,75.06,617.0,0,1,1,6,20.313
187100.241232,111,0.682,3.276,5.632,0.002,0.143,13.26,0.004,287.94,0.0,605.78,1,0,1,7,45.737
187100.287655,112,0.775,0.009,0.001,8.239,0.163,6.091,0.005,0.0,60.34,615.78,0,1,1,7,34.659
187100.322797,113,0.653,0.011,0.0,0.004,0.108,26.37,0.003,0.0,0.0,650.92,0,0,1,7,55.64
187100.397058,115,1.164,8.676,9.233,0.002,0.114,10.817,0.004,203.89,0.0,632.89,1,0,1,8,45.204
187100.443001,118,1.135,0.029,0.004,12.056,0.099,6.179,0.007,0.0,142.21,654.46,0,1,1,8,36.07
187100.479495,119,0.573,0.007,0.001,2.45,0.111,8.95,0.003,0.0,104.15,672.31,0,1,1,8,29.48
187100.509645,120,1.088,0.011,0.001,8.768,0.121,7.812,0.012,0.0,79.7,660.48,0,1,1,8,34.787
187100.55484,121,0.883,0.014,0.001,9.031,0.117,10.232,0.007,0.0,63.84,682.78,0,1,1,8,39.237
187100.594738,123,0.879,0.926,13.01,0.004,0.179,11.656,0.007,309.04,0.0,729.18,1,0,1,8,49.803
187100.645324,125,1.026,0.01,0.001,4.282,0.118,6.078,0.005,0.0,55.07,731.17,0,1,1,8,33.105
187100.67895,126,0.923,0.012,0.001,0.005,0.142,12.564,0.013,0.0,0.0,764.8,0,0,1,8,32.42
187100.713368,127,0.785,0.009,0.001,2.537,0.084,22.153,0.005,0.0,76.11,787.47,0,1,1,8,48.746
187100.762751,128,0.972,0.013,0.001,7.546,0.129,11.491,0.003,0.0,71.37,823.32,0,1,1,8,45.629
187100.810328,130,1.106,0.285,6.021,0.002,0.176,14.464,0.005,240.97,0.0,847.35,1,0,1,8,45.337
187100.856226,131,0.818,0.015,0.001,1.987,0.112,16.314,0.003,0.0,129.2,871.7,0,1,1,8,52.609
187100.909414,133,1.197,0.016,0.001,6.479,0.15,22.914,0.003,0.0,111.21,907.09,0,1,1,8,53.353
187100.972784,135,1.025,0.025,0.002,3.047,0.118,8.148,0.004,0.0,141.69,962.24,0,1,1,8,43.869
187101.017336,136,1.819,0.014,0.001,14.22,0.26,15.622,0.005,0.0,114.6,988.88,0,1,1,8,62.875
187101.080954,138,0.894,0.02,0.001,2.596,0.187,13.596,0.005,0.0,123.29,1045.63,0,1,1,8,45.469
187101.143651,140,0.956,0.983,17.737,0.003,0.198,27.148,0.006,441.52,0.0,1113.2,1,0,1,8,75.876
187101.220421,143,1.404,0.013,0.001,0.016,0.144,12.947,0.006,0.0,78.23,1189.97,0,1,1,8,42.656
187101.263717,144,0.885,0.01,0.001,0.006,0.146,11.162,0.004,0.0,0.0,1233.26,0,0,1,8,41.031
187101.306588,146,1.065,0.013,0.001,0.01,0.126,4.745,0.004,0.0,93.55,1276.13,0,1,1,8,33.163
187101.340439,147,0.92,0.02,0.001,0.016,0.169,18.19,0.009,0.0,108.72,1309.99,0,1,1,8,52.628
187101.39387,148,1.274,0.014,0.001,0.012,0.175,12.004,0.007,0.0,60.76,1363.42,0,1,1,8,41.052
187101.450862,150,1.396,0.013,0.001,0.005,0.11,8.154,0.005,0.0,0.0,1420.41,0,0,1,8,26.33
187101.477964,151,1.093,0.023,0.001,0.014,0.177,18.826,0.003,0.0,102.03,1447.51,0,1,1,8,55.03
187101.533403,153,0.947,0.011,0.001,0.009,0.124,8.603,0.006,0.0,85.03,1502.95,0,1,1,8,29.876
187101.5639,154,0.709,0.016,0.001,0.016,0.148,9.499,0.002,0.0,89.81,1533.45,0,1,1,8,34.567
187101.608843,156,0.933,0.436,6.68,0.002,0.195,8.765,0.008,482.14,0.0,1474.6,1,0,1,8,34.019
187101.663018,157,0.654,0.008,0.001,0.003,0.12,3.931,0.002,0.0,0.0,1528.77,0,0,1,8,25.766
187101.689172,158,0.504,0.009,0.001,0.009,0.192,5.943,0.004,0.0,92.82,1554.93,0,1,1,8,28.408
187101.727736,159,0.969,0.016,0.003,0.016,0.148,6.321,0.003,0.0,70.83,1593.49,0,1,1,8,20.269
187101.748398,160,0.599,0.01,0.001,0.004,0.128,3.991,0.007,0.0,0.0,1614.15,0,0,1,8,21.591
187101.770699,161,0.79,0.01,0.001,0.004,0.098,15.355,0.005,0.0,0.0,1636.45,0,0,1,8,38.587
187101.829209,162,0.834,0.007,0.001,0.008,0.077,5.669,0.005,0.0,67.22,1694.96,0,1,1,8,27.456
187101.857358,163,0.704,0.012,0.001,0.006,0.137,7.482,0.002,0.0,0.0,1723.11,0,0,1,8,29.424
187101.887192,164,0.512,0.009,0.001,0.008,0.16,13.917,0.003,0.0,66.03,1752.95,0,1,1,8,34.358
187101.92265,165,0.776,1.141,12.071,0.002,0.111,3.156,0.007,385.47,0.0,1610.16,1,0,1,8,37.191
187101.960519,167,0.891,0.01,0.0,0.017,0.115,9.218,0.006,0.0,61.73,1648.03,0,1,1,8,28.606
187102.030208,168,1.102,0.028,0.002,0.023,0.452,7.758,0.003,0.0,76.88,1717.72,0,1,1,8,32.8
187102.064391,169,0.636,0.02,0.001,0.021,0.193,3.575,0.006,0.0,42.57,1751.91,0,1,1,8,24.769
187102.089742,170,0.589,0.012,0.001,0.006,0.152,11.08,0.004,0.0,0.0,1777.26,0,0,1,8,32.503
187102.122999,171,0.854,0.011,0.001,0.004,0.116,6.342,0.004,0.0,0.0,1810.51,0,0,1,8,30.252
187102.154352,172,0.956,0.007,0.001,0.006,0.079,10.93,0.003,0.0,103.62,1841.87,0,1,1,8,28.979
187102.183882,173,0.934,0.009,0.001,0.004,0.135,11.8,0.012,0.0,0.0,1871.4,0,0,1,8,27.274
187102.212181,174,0.513,0.011,0.001,0.007,0.146,10.914,0.003,0.0,99.24,1899.7,0,1,1,8,28.422
187102.241895,175,1.315,0.01,0.001,0.004,0.118,7.378,0.005,0.0,0.0,1929.41,0,0,1,8,31.195
187102.273951,176,0.607,0.231,9.589,0.005,0.209,3.558,0.005,421.73,0.0,1556.97,1,0,1,10,34.87
187102.309776,177,0.504,0.009,0.001,0.014,0.106,11.908,0.004,0.0,72.37,1592.8,0,1,1,10,27.951
187102.347707,178,0.474,0.007,0.001,0.006,0.115,7.967,0.005,0.0,82.45,1630.73,0,1,1,10,16.222
187102.364778,179,0.55,0.01,0.001,2.739,0.088,7.945,0.003,0.0,64.7,1561.3,0,1,1,10,33.412
187102.416235,180,0.431,0.008,0.001,0.004,0.114,4.154,0.004,0.0,0.0,1612.76,0,0,1,10,19.866
187102.437055,182,0.571,0.015,0.001,6.4,0.165,6.119,0.005,0.0,109.49,1628.08,0,1,1,10,26.631
187102.484286,183,0.664,0.006,0.001,1.703,0.095,5.168,0.005,0.0,90.29,1662.02,0,1,1,10,25.137
187102.511542,184,0.37,0.977,9.311,0.003,0.127,3.274,0.005,293.42,0.0,1646.63,1,0,1,10,36.553
187102.548861,185,0.407,0.01,0.001,5.979,0.184,6.932,0.004,0.0,43.83,1630.43,0,1,1,10,30.872
187102.58052,186,0.343,0.007,0.001,0.004,0.108,5.191,0.006,0.0,0.0,1662.09,0,0,1,10,17.479
187102.599751,187,0.49,0.038,0.001,7.124,0.072,3.813,0.007,0.0,73.84,1677.14,0,1,1,10,28.458
187102.643939,188,0.788,0.009,0.001,2.109,0.088,5.595,0.003,0.0,93.91,1716.5,0,1,1,10,31.256
187102.686784,189,0.414,0.01,0.001,5.652,0.127,4.582,0.002,0.0,97.16,1751.43,0,1,1,10,19.672
187102.706989,190,0.351,0.009,0.001,0.007,0.158,5.534,0.006,0.0,0.0,1771.63,0,0,1,10,22.267
187102.744671,191,0.33,0.016,0.001,4.554,0.21,6.013,0.004,0.0,68.28,1791.96,0,1,1,10,30.194
187102.802024,192,0.417,0.018,0.002,6.85,0.102,11.955,0.003,0.0,113.43,1657.32,0,1,1,11,40.394
187102.843334,194,0.469,0.009,0.001,1.914,0.097,3.664,0.002,0.0,112.22,1690.9,0,1,1,11,21.072
187102.865316,195,0.386,0.022,0.001,0.011,0.298,4.103,0.003,0.0,0.0,1712.88,0,0,1,11,22.291
187102.911079,196,0.452,0.009,0.001,0.004,0.116,9.748,0.008,0.0,0.0,1722.71,0,0,1,11,24.536
187102.936796,197,0.274,0.031,0.004,6.129,0.152,8.035,0.009,0.0,78.86,1729.22,0,1,1,11,29.235
187102.96688,198,0.426,0.012,0.001,3.993,0.093,6.265,0.003,0.0,63.26,1746.84,0,1,1,11,31.75
187102.999416,199,0.469,0.635,12.915,0.002,0.128,7.504,0.004,281.83,0.0,1517.33,1,0,1,11,39.75
187103.040347,200,0.299,0.017,0.001,3.72,0.086,4.622,0.004,0.0,113.34,1551.89,0,1,1,11,21.435
187103.062593,201,0.515,0.008,0.001,0.968,0.079,8.979,0.005,0.0,69.35,1568.11,0,1,1,11,25.877
187103.089681,202,0.332,0.006,0.001,0.785,0.062,5.546,0.004,0.0,59.05,1591.8,0,1,1,11,21.166
187103.127674,203,0.357,0.009,0.001,0.854,0.07,6.508,0.003,0.0,73.22,1627.63,0,1,1,11,27.017
187103.155422,204,0.324,0.01,0.0,5.372,0.169,4.137,0.005,0.0,68.3,1652.4,0,1,1,11,22.591
187103.191107,205,0.264,0.006,0.001,0.003,0.109,11.863,0.003,0.0,0.0,1688.09,0,0,1,11,25.312
187103.224784,206,0.494,0.266,4.53,0.003,0.07,13.461,0.004,269.58,0.0,1542.61,1,0,1,12,28.58
187103.267653,207,0.395,0.01,0.0,2.715,0.225,6.685,0.004,0.0,43.23,1574.04,0,1,1,12,25.957
187103.294378,208,0.292,0.009,0.001,6.384,0.066,4.681,0.003,0.0,39.49,1573.78,0,1,1,12,24.102
187103.327286,209,0.321,0.008,0.0,0.003,0.08,5.802,0.009,0.0,0.0,1606.69,0,0,1,12,15.529
187103.358608,210,0.329,0.016,0.001,2.558,0.121,3.278,0.004,0.0,69.36,1632.28,0,1,1,12,25.319
187103.385952,211,0.326,0.772,10.715,0.002,0.119,6.275,0.002,208.38,0.0,1502.17,1,0,1,13,33.373
187103.419944,212,0.272,0.009,0.001,2.407,0.086,3.186,0.002,0.0,35.29,1513.8,0,1,1,13,17.445
187103.488254,213,0.407,0.008,0.0,0.003,0.092,10.811,0.003,0.0,0.0,1562.61,0,0,1,13,26.623
187103.515462,215,0.239,0.014,0.001,0.009,0.185,11.694,0.003,0.0,0.0,1589.81,0,0,1,13,24.98
187103.55838,216,0.33,0.23,9.779,0.002,0.142,3.054,0.004,223.85,0.0,1459.08,1,0,1,14,28.029
187103.587059,217,0.297,0.007,0.001,1.602,0.08,10.601,0.003,0.0,73.47,1482.59,0,1,1,14,26.403
187103.639792,218,0.508,0.007,0.0,0.004,0.119,7.838,0.003,0.0,0.0,1529.89,0,0,1,14,22.454
187103.673462,219,0.716,0.008,0.0,3.599,0.277,3.045,0.002,0.0,92.26,1542.46,0,1,1,14,16.756
187103.690797,220,0.3,0.007,0.001,0.006,0.108,7.382,0.005,0.0,0.0,1559.8,0,0,1,14,23.738
187103.733565,221,0.335,0.026,0.001,3.908,0.162,3.544,0.003,0.0,108.92,1569.17,0,1,1,14,25.379
187103.779275,222,0.271,0.006,0.001,1.76,0.075,8.273,0.002,0.0,95.08,1602.12,0,1,1,14,26.475
187103.806736,223,0.319,0.008,0.0,2.447,0.13,3.734,0.003,0.0,80.7,1620.62,0,1,1,14,20.358
187103.8278,224,0.315,0.013,0.001,3.605,0.106,5.383,0.006,0.0,66.6,1634.15,0,1,1,14,31.335
187103.860456,225,0.455,0.006,0.0,0.002,0.079,9.697,0.007,0.0,0.0,1666.8,0,0,1,14,22.43
187103.899898,226,0.285,0.018,0.0,4.178,0.068,3.642,0.01,0.0,78.47,1668.97,0,1,1,14,23.088
187103.945235,227,0.444,0.009,0.001,0.003,0.116,9.972,0.004,0.0,0.0,1707.15,0,0,1,14,24.36
187103.977976,228,0.329,0.005,0.001,1.275,0.109,2.249,0.005,0.0,85.88,1734.56,0,1,1,14,10.694
187103.989339,229,0.261,0.012,0.001,0.006,0.181,4.706,0.003,0.0,0.0,1745.93,0,0,1,14,16.536
187104.048928,230,0.509,0.006,0.0,0.002,0.076,5.408,0.002,0.0,0.0,1799.78,0,0,1,14,22.43
187104.072055,231,0.299,2.253,2.65,0.002,0.103,3.649,0.001,231.37,0.0,1656.59,1,0,1,14,23.78
187104.105619,232,0.425,0.01,0.001,4.096,0.124,5.191,0.004,0.0,126.53,1683.47,0,1,1,14,19.507
187104.125904,233,0.537,0.006,0.001,1.608,0.096,8.145,0.004,0.0,62.99,1682.9,0,1,1,14,22.916
187104.189497,235,0.281,0.013,0.001,0.007,0.149,6.023,0.003,0.0,0.0,1744.63,0,0,1,14,23.104
187104.231453,236,0.431,1.196,6.885,0.002,0.122,4.784,0.004,181.17,0.0,1616.16,1,0,1,14,28.456
187104.260866,237,0.311,0.013,0.001,0.945,0.116,3.967,0.002,0.0,77.74,1641.14,0,1,1,14,21.355
187104.3045,238,0.254,0.02,0.001,0.007,0.12,5.689,0.003,0.0,0.0,1684.77,0,0,1,14,19.547
187104.324706,239,0.289,0.044,0.004,3.173,0.122,6.668,0.003,0.0,103.28,1702.24,0,1,1,14,29.706
187104.355292,240,0.305,0.006,0.001,0.008,0.109,9.212,0.007,0.0,54.25,1732.83,0,1,1,14,21.255
187104.389777,241,0.253,0.016,0.001,0.007,0.277,10.88,0.004,0.0,0.0,1767.31,0,0,1,14,25.511
187104.42917,242,0.393,0.239,4.677,0.003,0.253,3.523,0.003,253.51,0.0,1772.36,1,0,1,14,18.422
187104.470213,243,0.322,0.009,0.0,0.011,0.126,3.734,0.002,0.0,82.98,1813.4,0,1,1,14,16.777
187104.495334,244,0.324,0.012,0.001,0.01,0.118,3.525,0.004,0.0,72.13,1838.52,0,1,1,14,12.626
187104.524867,245,0.29,0.007,0.0,0.008,0.095,6.207,0.004,0.0,41.77,1868.06,0,1,1,14,25.093
187104.573526,246,0.336,0.316,3.561,0.001,0.097,6.458,0.002,161.05,0.0,1865.27,1,0,1,14,22.801
187104.596996,247,0.431,0.011,0.001,0.014,0.161,3.547,0.003,0.0,76.8,1888.74,0,1,1,14,20.229
187104.640616,248,0.607,0.009,0.001,0.007,0.103,2.593,0.002,0.0,74.42,1932.36,0,1,1,14,17.753
187104.659014,249,0.427,0.01,0.001,0.004,0.093,7.502,0.004,0.0,0.0,1950.76,0,0,1,14,25.474
187104.694806,250,0.273,0.012,0.001,0.012,0.127,5.553,0.004,0.0,112.92,1986.55,0,1,1,14,13.773
187104.729783,251,0.486,0.012,0.001,0.017,0.186,6.627,0.003,0.0,87.27,2000.74,0,1,1,14,19.489
187104.776789,252,0.457,0.009,0.001,0.012,0.115,7.584,0.003,0.0,93.28,2047.75,0,1,1,14,25.67
187104.811358,253,0.275,0.009,0.001,0.004,0.191,8.473,0.004,0.0,0.0,2082.32,0,0,1,14,18.61
187104.850699,254,0.63,0.033,0.001,0.037,0.26,2.523,0.004,0.0,129.53,2062.59,0,1,1,14,17.983
187104.869554,255,0.307,0.017,0.001,0.007,0.148,4.991,0.003,0.0,0.0,2081.44,0,0,1,14,20.286
187104.890578,256,0.277,0.007,0.001,0.008,0.11,5.364,0.005,0.0,93.05,2102.47,0,1,1,14,22.238
187104.913991,257,0.27,0.006,0.001,0.004,0.111,6.767,0.003,0.0,0.0,2125.88,0,0,1,14,19.192
187104.971268,258,0.322,0.013,0.001,0.005,0.121,4.335,0.003,0.0,0.0,2183.16,0,0,1,14,17.28
