timestamp,frame_id,loop_ms,capture_wait_ms,slow_poll_ms,fast_poll_ms,predict_ms,blur_ms,send_ms,detect_age_ms,fast_age_ms,mask_age_avg_ms,slow_updated,fast_updated,predicted,mask_count,jitter_center_px,jitter_corners_px,masks_created,masks_killed
353166.667344,1,2.938,0.004,0.005,0.029,0.0,0.003,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353166.670338,1,11.404,0.002,0.003,0.007,0.0,0.006,0.016,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353166.681883,1,9.275,0.003,0.003,0.018,0.001,0.003,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353166.691255,1,0.951,0.003,0.002,0.014,0.001,0.003,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353166.692248,1,9.0,0.002,0.001,0.006,0.001,0.004,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353166.701319,1,0.958,0.002,0.002,0.009,0.001,0.004,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353166.702342,1,7.494,0.001,0.001,0.006,0.0,0.009,0.014,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353166.709988,1,9.057,0.004,0.003,0.018,0.0,0.007,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353166.719111,1,8.394,0.002,0.002,0.01,0.0,0.005,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353166.727578,1,1.055,0.003,0.002,0.011,0.0,0.003,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353166.728693,1,7.488,0.002,0.002,0.007,0.0,0.004,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353166.736252,1,1.054,0.002,0.002,0.009,0.0,0.003,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353166.737365,1,7.786,0.002,0.002,0.009,0.0,0.004,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353166.745224,1,1.104,0.002,0.002,0.009,0.001,0.004,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353166.746399,1,7.748,0.002,0.002,0.011,0.001,0.004,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353166.754229,1,7.679,0.002,0.002,0.01,0.0,0.003,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353166.761967,1,0.821,0.002,0.002,0.007,0.0,0.003,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353166.762847,1,8.175,0.002,0.002,0.006,0.001,0.005,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353166.771099,1,7.617,0.002,0.002,0.011,0.001,0.003,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353166.778777,1,8.612,0.002,0.001,0.009,0.0,0.003,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353166.78746,1,9.551,0.002,0.002,0.009,0.0,0.005,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353166.797127,1,7.719,0.03,0.003,0.014,0.001,0.003,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353166.804908,1,0.769,0.002,0.002,0.007,0.001,0.002,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353166.805719,1,8.79,0.001,0.001,0.005,0.0,0.005,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353166.814583,1,1.102,0.002,0.002,0.009,0.001,0.005,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353166.815749,1,7.34,0.002,0.002,0.008,0.001,0.004,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353166.823175,1,0.923,0.003,0.003,0.014,0.001,0.005,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353166.824167,1,8.312,0.002,0.002,0.007,0.0,0.004,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353166.832588,1,0.984,0.004,0.003,0.015,0.001,0.006,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353166.833617,1,7.98,0.001,0.001,0.006,0.0,0.003,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353166.841683,1,9.239,0.003,0.002,0.013,0.001,0.003,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353166.850979,1,1.467,0.002,0.002,0.007,0.0,0.002,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353166.852508,1,10.005,0.002,0.002,0.007,0.0,0.007,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353166.862635,1,9.144,0.005,0.003,0.021,0.001,0.008,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353166.871907,1,7.818,0.003,0.003,0.017,0.001,0.002,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353166.879774,1,1.381,0.002,0.001,0.006,0.0,0.003,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353166.881247,1,7.876,0.004,0.002,0.01,0.0,0.002,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353166.889183,1,2.518,0.003,0.001,0.01,0.001,0.003,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353166.891784,1,9.34,0.002,0.002,0.011,0.0,0.003,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353166.901183,2,9.864,0.285,0.002,0.009,0.0,0.007,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353166.911155,2,8.517,0.003,0.002,0.013,0.0,0.003,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353166.91973,2,8.607,0.002,0.002,0.006,0.001,0.003,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353166.928398,2,10.083,0.002,0.002,0.007,0.0,0.003,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353166.938545,2,1.522,0.003,0.002,0.01,0.001,0.006,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353166.940141,2,9.762,0.003,0.002,0.01,0.0,0.004,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353166.950024,3,9.877,0.433,0.005,0.017,0.001,0.005,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353166.959997,3,10.688,0.004,0.003,0.012,0.001,0.002,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353166.970752,3,10.721,0.003,0.002,0.011,0.001,0.004,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353166.98156,4,11.386,0.441,0.008,0.021,0.001,0.003,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353166.993005,4,2.722,0.002,0.002,0.006,0.0,0.006,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353166.995854,4,10.459,0.004,0.004,0.024,0.001,0.003,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353167.006391,5,11.161,0.371,0.005,0.021,0.0,0.005,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353167.017662,5,12.13,0.005,0.002,0.015,0.0,0.003,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353167.029874,5,8.887,0.002,0.003,0.013,0.001,0.003,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353167.038817,5,8.852,0.002,0.001,0.007,0.0,0.005,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353167.047761,6,11.598,0.799,0.006,0.025,0.0,0.008,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353167.059485,6,12.433,0.004,0.004,0.018,0.001,0.004,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353167.072028,6,8.97,0.004,0.003,0.019,0.001,0.005,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353167.081072,6,7.562,0.003,0.002,0.013,0.001,0.003,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353167.0887,6,1.363,0.002,0.002,0.008,0.0,0.006,0.013,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353167.090149,6,9.169,0.002,0.001,0.01,0.0,0.007,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353167.099429,7,11.207,0.711,0.003,0.016,0.001,0.003,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353167.110707,7,9.91,0.002,0.003,0.01,0.0,0.003,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
353167.120686,8,10.554,0.51,0.139,0.0,0.002,0.264,0.003,453.54,0.0,453.54,1,0,0,7,0.0,0.0,7,0
353167.131306,8,1.307,0.002,0.002,0.013,0.022,0.235,0.003,0.0,0.0,0.0,0,0,1,7,1.38,1.38,0,0
353167.132666,8,7.935,0.002,0.001,0.007,0.016,0.533,0.003,0.0,0.0,1.36,0,0,1,7,0.0,0.0,0,0
353167.140659,8,9.835,0.002,0.002,0.009,0.017,8.91,0.003,0.0,0.0,9.35,0,0,1,7,0.0,0.0,0,0
353167.150544,8,8.897,0.002,0.001,0.006,0.015,0.404,0.003,0.0,0.0,19.24,0,0,1,7,0.0,0.0,0,0
353167.159519,8,13.571,0.003,0.002,0.014,0.022,0.395,0.004,0.0,0.0,28.21,0,0,1,7,0.0,0.0,0,0
353167.173176,8,9.112,0.002,0.002,0.009,0.018,0.488,0.007,0.0,0.0,41.87,0,0,1,7,0.0,0.0,0,0
353167.182384,8,8.72,0.003,0.003,0.015,0.021,0.728,0.004,0.0,0.0,51.08,0,0,1,7,0.0,0.0,0,0
353167.191185,8,17.676,0.003,0.002,0.011,0.024,11.076,0.005,0.0,0.0,59.88,0,0,1,7,0.0,0.0,0,0
353167.208938,9,18.476,0.537,0.005,0.017,0.037,0.552,0.006,0.0,0.0,77.63,0,0,1,7,0.0,0.0,0,0
353167.227507,9,10.35,0.004,0.002,0.013,0.02,1.6,0.008,0.0,0.0,96.2,0,0,1,7,0.0,0.0,0,0
353167.237963,10,20.652,1.109,0.007,0.03,0.04,1.877,0.008,0.0,0.0,106.66,0,0,1,7,0.0,0.0,0,0
