timestamp,frame_id,uid,x,y,w,h,last_x,last_y,last_w,last_h,last_ts,last_slow_ts,last_source,state,frames_matched,frames_missing,confidence,hash_history,ttl,fast_miss_count,vx,vy,vw,vh,score,score_brut,fp_penalty,transition_density,s_td,density_raw,s_dens,cc_raw,s_cc,s_hreg,row_fill,tiers_active,vproj,s_vp,s_pf,bg_score
189446.030349,57,10,1428,452,264,48,1428,452,264,48,189446.0263262,189446.0263262,slow,MaskState.CONFIRMED,11,0,0.5295,4537818120390525|34218509797247|34218509797247|16626340530047|70053119766558453,500,0,0.0,-75.974,367.208,139.286,0.5295,0.5295,0.0,0.1797,0.0998,0.3026,0.6051,6,0.75,0.5508,1.0,3,0.0514,0.7141,0.5884,0.9078
189446.054122,58,0,1178,472,164,20,1178,472,164,20,189446.0180695,189445.5717237,fast,MaskState.CONFIRMED,11,0,1.0,31138510822|31138510822|31138510822|3329673394150|3329673394144,500,0,0.0,0.0,0.0,0.0,0.6935,0.6935,0.0,0.3799,0.7665,0.5016,0.9968,3,0.375,1.0,1.0,3,0.1124,0.6762,0.2467,0.8988
189446.054122,58,10,1320,439,210,59,1428,452,264,48,189446.0180695,189446.0263262,fast,MaskState.CONFIRMED,12,0,1.0,34218509797247|34218509797247|16626340530047|70053119766558453|16557358911487,500,0,0.0,-75.974,367.208,139.286,0.5295,0.5295,0.0,0.1797,0.0998,0.3026,0.6051,6,0.75,0.5508,1.0,3,0.0514,0.7141,0.5884,0.9078
189446.112503,59,0,1178,472,164,20,1178,472,164,20,189446.0413148,189445.5717237,fast,MaskState.CONFIRMED,12,1,1.0,31138510822|31138510822|3329673394150|3329673394144|3329673394144,499,0,0.0,0.0,0.0,0.0,0.6935,0.6935,0.0,0.3799,0.7665,0.5016,0.9968,3,0.375,1.0,1.0,3,0.1124,0.6762,0.2467,0.8988
189446.112503,59,10,1428,447,286,56,1428,452,264,48,189446.0413148,189446.0263262,fast,MaskState.CONFIRMED,13,1,1.0,34218509797247|16626340530047|70053119766558453|16557358911487|16557358911487,499,0,0.0,-75.974,367.208,139.286,0.5295,0.5295,0.0,0.1797,0.0998,0.3026,0.6051,6,0.75,0.5508,1.0,3,0.0514,0.7141,0.5884,0.9078
189446.139575,60,0,1178,472,164,20,1178,472,164,20,189446.0413148,189445.5717237,fast,MaskState.CONFIRMED,12,2,1.0,31138510822|31138510822|3329673394150|3329673394144|3329673394144,498,0,0.0,0.0,0.0,0.0,0.6935,0.6935,0.0,0.3799,0.7665,0.5016,0.9968,3,0.375,1.0,1.0,3,0.1124,0.6762,0.2467,0.8988
189446.139575,60,7,1548,474,104,28,1548,474,104,28,189446.1525322,189446.1525322,slow,MaskState.CONFIRMED,1,0,0.1733,13900052283156127986|16350004978559410240,500,0,0.0,0.0,0.0,0.0,0.1733,0.3233,0.15,0.2766,0.4226,0.4653,0.9306,1,0.125,0.0,1.0,3,0.0983,0.8167,0.3651,0.8493
189446.139575,60,10,1462,498,24,14,1462,498,24,14,189446.1525322,189446.1525322,slow,MaskState.CONFIRMED,14,0,0.1851,16626340530047|70053119766558453|16557358911487|16557358911487|13265838660687966963,500,0,269.401,364.483,-1000.0,-269.401,0.1851,0.4351,0.25,0.4,0.8335,0.275,0.55,1,0.125,0.0,1.0,3,0.0794,0.9938,0.7196,0.8493
189446.17829,61,0,1178,472,164,20,1178,472,164,20,189446.1315891,189445.5717237,fast,MaskState.CONFIRMED,13,0,1.0,31138510822|3329673394150|3329673394144|3329673394144|3365106870240,500,0,0.0,0.0,0.0,0.0,0.6935,0.6935,0.0,0.3799,0.7665,0.5016,0.9968,3,0.375,1.0,1.0,3,0.1124,0.6762,0.2467,0.8988
189446.17829,61,7,1548,474,104,28,1548,474,104,28,189446.1525322,189446.1525322,slow,MaskState.CONFIRMED,1,1,0.1733,13900052283156127986|16350004978559410240,499,0,0.0,0.0,0.0,0.0,0.1733,0.3233,0.15,0.2766,0.4226,0.4653,0.9306,1,0.125,0.0,1.0,3,0.0983,0.8167,0.3651,0.8493
189446.17829,61,10,1320,439,210,59,1462,498,24,14,189446.1315891,189446.1525322,fast,MaskState.CONFIRMED,15,0,1.0,70053119766558453|16557358911487|16557358911487|13265838660687966963|7761265889279,500,0,269.401,364.483,-1000.0,-269.401,0.1851,0.4351,0.25,0.4,0.8335,0.275,0.55,1,0.125,0.0,1.0,3,0.0794,0.9938,0.7196,0.8493
189446.21965,62,0,1178,472,164,20,1178,472,164,20,189446.1315891,189445.5717237,fast,MaskState.CONFIRMED,13,1,1.0,31138510822|3329673394150|3329673394144|3329673394144|3365106870240,499,0,0.0,0.0,0.0,0.0,0.6935,0.6935,0.0,0.3799,0.7665,0.5016,0.9968,3,0.375,1.0,1.0,3,0.1124,0.6762,0.2467,0.8988
189446.21965,62,7,1548,474,104,28,1548,474,104,28,189446.1550343,189446.1525322,fast,MaskState.CONFIRMED,2,0,1.0,13900052283156127986|16350004978559410240|7454426566080487456,500,0,0.0,0.0,0.0,0.0,0.1733,0.3233,0.15,0.2766,0.4226,0.4653,0.9306,1,0.125,0.0,1.0,3,0.0983,0.8167,0.3651,0.8493
189446.21965,62,10,1320,439,210,59,1462,498,24,14,189446.1550343,189446.1525322,fast,MaskState.CONFIRMED,16,0,1.0,16557358911487|16557358911487|13265838660687966963|7761265889279|7726906150911,500,0,269.401,364.483,-1000.0,-269.401,0.1851,0.4351,0.25,0.4,0.8335,0.275,0.55,1,0.125,0.0,1.0,3,0.0794,0.9938,0.7196,0.8493
189446.269474,64,0,1178,472,164,20,1178,472,164,20,189446.1315891,189445.5717237,fast,MaskState.CONFIRMED,13,2,1.0,31138510822|3329673394150|3329673394144|3329673394144|3365106870240,498,0,0.0,0.0,0.0,0.0,0.6935,0.6935,0.0,0.3799,0.7665,0.5016,0.9968,3,0.375,1.0,1.0,3,0.1124,0.6762,0.2467,0.8988
189446.269474,64,7,1548,474,104,28,1548,474,104,28,189446.1894482,189446.1525322,fast,MaskState.CONFIRMED,3,0,1.0,13900052283156127986|16350004978559410240|7454426566080487456|15706365518860065232,500,0,0.0,0.0,0.0,0.0,0.1733,0.3233,0.15,0.2766,0.4226,0.4653,0.9306,1,0.125,0.0,1.0,3,0.0983,0.8167,0.3651,0.8493
189446.269474,64,10,1320,439,210,59,1462,498,24,14,189446.1894482,189446.1525322,fast,MaskState.CONFIRMED,17,0,1.0,16557358911487|13265838660687966963|7761265889279|7726906150911|7726914539519,500,0,269.401,364.483,-1000.0,-269.401,0.1851,0.4351,0.25,0.4,0.8335,0.275,0.55,1,0.125,0.0,1.0,3,0.0794,0.9938,0.7196,0.8493
189446.304896,65,0,1178,472,164,20,1178,472,164,20,189446.1315891,189445.5717237,fast,MaskState.CONFIRMED,13,3,1.0,31138510822|3329673394150|3329673394144|3329673394144|3365106870240,497,0,0.0,0.0,0.0,0.0,0.6935,0.6935,0.0,0.3799,0.7665,0.5016,0.9968,3,0.375,1.0,1.0,3,0.1124,0.6762,0.2467,0.8988
189446.304896,65,7,1596,472,218,28,1596,472,218,28,189446.3004866,189446.3004866,slow,MaskState.CONFIRMED,4,0,0.5976,13900052283156127986|16350004978559410240|7454426566080487456|15706365518860065232|13813264359099643520,500,0,324.424,-13.518,770.508,0.0,0.5976,0.5976,0.15,0.3519,0.6732,0.4821,0.9643,2,0.25,1.0,1.0,3,0.1376,0.5543,0.3329,0.9436
189446.304896,65,10,1476,498,22,12,1476,498,22,12,189446.3004866,189446.3004866,slow,MaskState.CONFIRMED,18,0,0.2007,13265838660687966963|7761265889279|7726906150911|7726914539519|3546991474114783078,500,0,94.624,0.0,-13.518,-13.518,0.2007,0.4507,0.25,0.4167,0.889,0.3571,0.7143,1,0.125,0.0,1.0,3,0.0867,0.9327,0.6888,0.7971
189446.351977,68,0,1178,472,164,20,1178,472,164,20,189446.1315891,189445.5717237,fast,MaskState.CONFIRMED,13,4,1.0,31138510822|3329673394150|3329673394144|3329673394144|3365106870240,496,0,0.0,0.0,0.0,0.0,0.6935,0.6935,0.0,0.3799,0.7665,0.5016,0.9968,3,0.375,1.0,1.0,3,0.1124,0.6762,0.2467,0.8988
189446.351977,68,7,1548,474,104,28,1596,472,218,28,189446.2856472,189446.3004866,fast,MaskState.CONFIRMED,5,0,1.0,16350004978559410240|7454426566080487456|15706365518860065232|13813264359099643520|15489574591336421110,500,0,324.424,-13.518,770.508,0.0,0.5976,0.5976,0.15,0.3519,0.6732,0.4821,0.9643,2,0.25,1.0,1.0,3,0.1376,0.5543,0.3329,0.9436
189446.351977,68,10,1480,498,21,11,1476,498,22,12,189446.3004866,189446.3004866,slow,MaskState.CONFIRMED,18,1,0.2007,13265838660687966963|7761265889279|7726906150911|7726914539519|3546991474114783078,499,0,94.624,0.0,-13.518,-13.518,0.2007,0.4507,0.25,0.4167,0.889,0.3571,0.7143,1,0.125,0.0,1.0,3,0.0867,0.9327,0.6888,0.7971
189446.383714,69,0,1178,472,164,20,1178,472,164,20,189446.1315891,189445.5717237,fast,MaskState.CONFIRMED,13,5,1.0,31138510822|3329673394150|3329673394144|3329673394144|3365106870240,495,0,0.0,0.0,0.0,0.0,0.6935,0.6935,0.0,0.3799,0.7665,0.5016,0.9968,3,0.375,1.0,1.0,3,0.1124,0.6762,0.2467,0.8988
189446.383714,69,7,1548,474,104,28,1596,472,218,28,189446.3496025,189446.3004866,fast,MaskState.CONFIRMED,6,0,1.0,7454426566080487456|15706365518860065232|13813264359099643520|15489574591336421110|15489574591336421110,500,0,324.424,-13.518,770.508,0.0,0.5976,0.5976,0.15,0.3519,0.6732,0.4821,0.9643,2,0.25,1.0,1.0,3,0.1376,0.5543,0.3329,0.9436
189446.383714,69,10,1482,498,21,11,1476,498,22,12,189446.3004866,189446.3004866,slow,MaskState.CONFIRMED,18,2,0.2007,13265838660687966963|7761265889279|7726906150911|7726914539519|3546991474114783078,498,0,94.624,0.0,-13.518,-13.518,0.2007,0.4507,0.25,0.4167,0.889,0.3571,0.7143,1,0.125,0.0,1.0,3,0.0867,0.9327,0.6888,0.7971
189446.426211,70,0,1178,472,164,20,1178,472,164,20,189446.1315891,189445.5717237,fast,MaskState.CONFIRMED,13,6,1.0,31138510822|3329673394150|3329673394144|3329673394144|3365106870240,494,0,0.0,0.0,0.0,0.0,0.6935,0.6935,0.0,0.3799,0.7665,0.5016,0.9968,3,0.375,1.0,1.0,3,0.1124,0.6762,0.2467,0.8988
189446.426211,70,7,1617,471,267,28,1596,472,218,28,189446.3496025,189446.3004866,fast,MaskState.CONFIRMED,6,1,1.0,7454426566080487456|15706365518860065232|13813264359099643520|15489574591336421110|15489574591336421110,499,0,324.424,-13.518,770.508,0.0,0.5976,0.5976,0.15,0.3519,0.6732,0.4821,0.9643,2,0.25,1.0,1.0,3,0.1376,0.5543,0.3329,0.9436
189446.426211,70,10,1483,498,20,10,1476,498,22,12,189446.3004866,189446.3004866,slow,MaskState.CONFIRMED,18,3,0.2007,13265838660687966963|7761265889279|7726906150911|7726914539519|3546991474114783078,497,0,94.624,0.0,-13.518,-13.518,0.2007,0.4507,0.25,0.4167,0.889,0.3571,0.7143,1,0.125,0.0,1.0,3,0.0867,0.9327,0.6888,0.7971
189446.464484,72,0,1178,472,164,20,1178,472,164,20,189446.1315891,189445.5717237,fast,MaskState.CONFIRMED,13,7,1.0,31138510822|3329673394150|3329673394144|3329673394144|3365106870240,493,0,0.0,0.0,0.0,0.0,0.6935,0.6935,0.0,0.3799,0.7665,0.5016,0.9968,3,0.375,1.0,1.0,3,0.1124,0.6762,0.2467,0.8988
189446.464484,72,7,1548,474,104,28,1596,472,218,28,189446.3950089,189446.3004866,fast,MaskState.CONFIRMED,7,0,1.0,15706365518860065232|13813264359099643520|15489574591336421110|15489574591336421110|1729108491458775898,500,0,324.424,-13.518,770.508,0.0,0.5976,0.5976,0.15,0.3519,0.6732,0.4821,0.9643,2,0.25,1.0,1.0,3,0.1376,0.5543,0.3329,0.9436
189446.464484,72,10,1482,498,21,11,1476,498,22,12,189446.3004866,189446.3004866,slow,MaskState.CONFIRMED,18,4,0.2007,13265838660687966963|7761265889279|7726906150911|7726914539519|3546991474114783078,496,0,94.624,0.0,-13.518,-13.518,0.2007,0.4507,0.25,0.4167,0.889,0.3571,0.7143,1,0.125,0.0,1.0,3,0.0867,0.9327,0.6888,0.7971
189446.501728,73,0,1178,472,164,20,1178,472,164,20,189446.1315891,189445.5717237,fast,MaskState.CONFIRMED,13,8,1.0,31138510822|3329673394150|3329673394144|3329673394144|3365106870240,492,0,0.0,0.0,0.0,0.0,0.6935,0.6935,0.0,0.3799,0.7665,0.5016,0.9968,3,0.375,1.0,1.0,3,0.1124,0.6762,0.2467,0.8988
189446.501728,73,7,1548,474,104,28,1596,472,218,28,189446.4580172,189446.3004866,fast,MaskState.CONFIRMED,8,0,1.0,13813264359099643520|15489574591336421110|15489574591336421110|1729108491458775898|3999015062621850585,500,0,324.424,-13.518,770.508,0.0,0.5976,0.5976,0.15,0.3519,0.6732,0.4821,0.9643,2,0.25,1.0,1.0,3,0.1376,0.5543,0.3329,0.9436
189446.501728,73,10,1481,498,21,11,1476,498,22,12,189446.3004866,189446.3004866,slow,MaskState.CONFIRMED,18,5,0.2007,13265838660687966963|7761265889279|7726906150911|7726914539519|3546991474114783078,495,0,94.624,0.0,-13.518,-13.518,0.2007,0.4507,0.25,0.4167,0.889,0.3571,0.7143,1,0.125,0.0,1.0,3,0.0867,0.9327,0.6888,0.7971
189446.536408,75,0,1178,472,164,20,1178,472,164,20,189446.1315891,189445.5717237,fast,MaskState.CONFIRMED,13,9,1.0,31138510822|3329673394150|3329673394144|3329673394144|3365106870240,491,0,0.0,0.0,0.0,0.0,0.6935,0.6935,0.0,0.3799,0.7665,0.5016,0.9968,3,0.375,1.0,1.0,3,0.1124,0.6762,0.2467,0.8988
189446.536408,75,7,1548,474,104,28,1596,472,218,28,189446.4874941,189446.3004866,fast,MaskState.CONFIRMED,9,0,1.0,15489574591336421110|15489574591336421110|1729108491458775898|3999015062621850585|1980302917932096505,500,0,324.424,-13.518,770.508,0.0,0.5976,0.5976,0.15,0.3519,0.6732,0.4821,0.9643,2,0.25,1.0,1.0,3,0.1376,0.5543,0.3329,0.9436
189446.536408,75,10,1480,498,21,11,1476,498,22,12,189446.3004866,189446.3004866,slow,MaskState.CONFIRMED,18,6,0.2007,13265838660687966963|7761265889279|7726906150911|7726914539519|3546991474114783078,494,0,94.624,0.0,-13.518,-13.518,0.2007,0.4507,0.25,0.4167,0.889,0.3571,0.7143,1,0.125,0.0,1.0,3,0.0867,0.9327,0.6888,0.7971
189446.577615,77,0,1178,472,164,20,1178,472,164,20,189446.1315891,189445.5717237,fast,MaskState.CONFIRMED,13,10,1.0,31138510822|3329673394150|3329673394144|3329673394144|3365106870240,490,0,0.0,0.0,0.0,0.0,0.6935,0.6935,0.0,0.3799,0.7665,0.5016,0.9968,3,0.375,1.0,1.0,3,0.1124,0.6762,0.2467,0.8988
189446.577615,77,7,1548,474,104,28,1596,472,218,28,189446.5298256,189446.3004866,fast,MaskState.CONFIRMED,10,0,1.0,15489574591336421110|1729108491458775898|3999015062621850585|1980302917932096505|1953219747516718073,500,0,324.424,-13.518,770.508,0.0,0.5976,0.5976,0.15,0.3519,0.6732,0.4821,0.9643,2,0.25,1.0,1.0,3,0.1376,0.5543,0.3329,0.9436
189446.577615,77,10,1480,498,21,11,1476,498,22,12,189446.3004866,189446.3004866,slow,MaskState.CONFIRMED,18,7,0.2007,13265838660687966963|7761265889279|7726906150911|7726914539519|3546991474114783078,493,0,94.624,0.0,-13.518,-13.518,0.2007,0.4507,0.25,0.4167,0.889,0.3571,0.7143,1,0.125,0.0,1.0,3,0.0867,0.9327,0.6888,0.7971
189446.6134,78,0,1178,472,164,20,1178,472,164,20,189446.1315891,189445.5717237,fast,MaskState.CONFIRMED,13,11,1.0,31138510822|3329673394150|3329673394144|3329673394144|3365106870240,489,0,0.0,0.0,0.0,0.0,0.6935,0.6935,0.0,0.3799,0.7665,0.5016,0.9968,3,0.375,1.0,1.0,3,0.1124,0.6762,0.2467,0.8988
189446.6134,78,7,1548,474,104,28,1596,472,218,28,189446.5711126,189446.3004866,fast,MaskState.CONFIRMED,11,0,1.0,1729108491458775898|3999015062621850585|1980302917932096505|1953219747516718073|3403378827530017789,500,0,324.424,-13.518,770.508,0.0,0.5976,0.5976,0.15,0.3519,0.6732,0.4821,0.9643,2,0.25,1.0,1.0,3,0.1376,0.5543,0.3329,0.9436
189446.6134,78,10,1479,498,21,11,1476,498,22,12,189446.3004866,189446.3004866,slow,MaskState.CONFIRMED,18,8,0.2007,13265838660687966963|7761265889279|7726906150911|7726914539519|3546991474114783078,492,0,94.624,0.0,-13.518,-13.518,0.2007,0.4507,0.25,0.4167,0.889,0.3571,0.7143,1,0.125,0.0,1.0,3,0.0867,0.9327,0.6888,0.7971
189446.652999,80,0,1178,472,164,20,1178,472,164,20,189446.1315891,189445.5717237,fast,MaskState.CONFIRMED,13,12,1.0,31138510822|3329673394150|3329673394144|3329673394144|3365106870240,488,0,0.0,0.0,0.0,0.0,0.6935,0.6935,0.0,0.3799,0.7665,0.5016,0.9968,3,0.375,1.0,1.0,3,0.1124,0.6762,0.2467,0.8988
189446.652999,80,7,1548,474,104,28,1596,472,218,28,189446.6043985,189446.3004866,fast,MaskState.CONFIRMED,12,0,1.0,3999015062621850585|1980302917932096505|1953219747516718073|3403378827530017789|221551056176483289,500,0,324.424,-13.518,770.508,0.0,0.5976,0.5976,0.15,0.3519,0.6732,0.4821,0.9643,2,0.25,1.0,1.0,3,0.1376,0.5543,0.3329,0.9436
189446.652999,80,10,1478,498,21,11,1476,498,22,12,189446.3004866,189446.3004866,slow,MaskState.CONFIRMED,18,9,0.2007,13265838660687966963|7761265889279|7726906150911|7726914539519|3546991474114783078,491,0,94.624,0.0,-13.518,-13.518,0.2007,0.4507,0.25,0.4167,0.889,0.3571,0.7143,1,0.125,0.0,1.0,3,0.0867,0.9327,0.6888,0.7971
189446.704491,82,0,1178,472,164,20,1178,472,164,20,189446.1315891,189445.5717237,fast,MaskState.CONFIRMED,13,13,1.0,31138510822|3329673394150|3329673394144|3329673394144|3365106870240,487,0,0.0,0.0,0.0,0.0,0.6935,0.6935,0.0,0.3799,0.7665,0.5016,0.9968,3,0.375,1.0,1.0,3,0.1124,0.6762,0.2467,0.8988
189446.704491,82,7,1548,474,104,28,1596,472,218,28,189446.6474125,189446.3004866,fast,MaskState.CONFIRMED,13,0,1.0,1980302917932096505|1953219747516718073|3403378827530017789|221551056176483289|218159629740477434,500,0,324.424,-13.518,770.508,0.0,0.5976,0.5976,0.15,0.3519,0.6732,0.4821,0.9643,2,0.25,1.0,1.0,3,0.1376,0.5543,0.3329,0.9436
