timestamp,frame_id,uid,x,y,w,h,last_x,last_y,last_w,last_h,last_ts,last_slow_ts,last_source,state,frames_matched,frames_missing,confidence,hash_history,ttl,fast_miss_count,vx,vy,vw,vh,score,score_brut,fp_penalty,transition_density,s_td,density_raw,s_dens,cc_raw,s_cc,s_hreg,row_fill,tiers_active,vproj,s_vp,s_pf,bg_score
128639.822195,163,3,672,442,52,16,672,442,52,16,128638.9110575,128638.9110575,slow,MaskState.CONFIRMED,15,24,0.3352,12648191|12648191|12648191|12648191|4918602405223908485,476,0,0.0,0.0,0.0,0.0,0.3352,0.3352,0.0,0.1587,0.0301,0.1136,0.2273,2,0.25,0.6875,1.0,3,0.0313,0.5128,0.1193,0.7911
128639.822195,163,4,898,478,124,46,898,478,124,46,128638.4666858,128638.4666858,slow,MaskState.CONFIRMED,22,36,0.193,2234347258505600655|2234347258505600655|2234206521017244814|2234347258505600655|2234206521017244815,464,0,0.0,-17.396,34.792,17.396,0.193,0.293,0.1,0.1696,0.0662,0.2225,0.445,6,0.75,0.0,1.0,3,0.0262,0.4622,0.3537,0.8282
128639.822195,163,5,1077,482,184,24,1078,482,184,24,128639.4771845,128639.4771845,slow,MaskState.CONFIRMED,36,3,0.6818,5769410241334272|5769410241334272|5769410241334272|36308343555078656|36309168172300800,497,0,-29.735,0.0,29.735,0.0,0.6818,0.6818,0.0,0.2897,0.4661,0.3102,0.6205,4,0.5,0.8595,1.0,3,0.0571,0.7705,0.8285,0.9175
128639.822195,163,6,598,432,36,20,598,432,36,20,128636.7785377,128636.1907254,fast,MaskState.CONFIRMED,16,102,1.0,9512472627024249868|9512472627024249870|14304302630546441230|9656587815083312158|14844734585814123550,398,0,0.0,0.0,0.0,0.0,0.4273,0.4273,0.0,0.2692,0.398,0.1964,0.3929,2,0.25,0.4444,1.0,3,0.0306,0.5061,0.6259,0.8057
128639.822195,163,7,480,446,44,12,480,446,44,12,128639.139852,128638.0410565,fast,MaskState.CONFIRMED,14,23,1.0,1730031305091410746|1730031305359846202|1730031305359827770|1730031305359829818|579361600566666042,477,0,0.0,0.0,0.0,0.0,0.3759,0.4759,0.1,0.2353,0.285,0.1528,0.3056,2,0.25,0.898,1.0,3,0.0426,0.6263,0.2177,0.7781
128639.822195,163,10,1026,250,88,36,1026,250,88,36,128638.4666858,128638.4666858,slow,MaskState.CONFIRMED,17,36,0.3618,9277684573910070784|9277684573910070784|9277684573910070784|9277684573910070784|9277684573910070784,464,0,0.0,0.0,0.0,0.0,0.3618,0.3618,0.0,0.1725,0.0759,0.5136,0.9727,3,0.375,0.2181,1.0,3,0.0696,0.8965,0.2561,0.839
128639.822195,163,11,334,306,58,16,334,306,58,16,128639.3181327,128639.3181327,slow,MaskState.CONFIRMED,9,10,0.3877,878772588868105|245278397392662576|82036107255329044|937719762651549968|3987875125301877054,490,0,0.0,0.0,148.452,0.0,0.3877,0.3877,0.0,0.1574,0.0257,0.1556,0.3111,3,0.375,0.6694,1.0,3,0.0188,0.3877,0.3757,0.7651
128639.822195,163,15,244,405,10,10,304,416,18,10,128639.7412761,128639.4771845,fast,MaskState.CONFIRMED,26,1,1.0,3747330460918962440|3747331010674809096|9369182732497599265|4323932526236326152|4181189528676125224,499,0,-880.216,-150.894,-138.32,-12.575,0.1426,0.3926,0.25,0.5,0.8335,0.3333,0.6667,1,0.125,0.0,1.0,3,0.0889,0.9111,0.4167,0.8704
128639.822195,163,16,322,412,36,26,322,412,36,26,128639.7412761,128639.1025742,fast,MaskState.CONFIRMED,9,1,1.0,2407592060196396473|2407592060196396473|3561604276047205821|3561606475087287613|3494087527609881885,499,0,0.0,0.0,0.0,0.0,0.4073,0.5573,0.15,0.2098,0.2001,0.1818,0.3636,4,0.5,1.0,0.7273,2,0.0295,0.4952,0.4055,0.8001
128639.842667,164,0,48,468,180,30,46,468,180,30,128639.4771845,128639.4771845,slow,MaskState.CONFIRMED,34,4,0.1848,35851081984442112|35851081984442112|35851081984442112|35816789904424704|9241174260207042464,496,0,75.447,0.0,0.0,0.0,0.1848,0.3348,0.15,0.295,0.4839,0.4159,0.8318,1,0.125,0.0,1.0,3,0.0569,0.7688,0.4562,0.7794
128639.842667,164,2,108,454,164,52,108,454,164,52,128635.6081306,128635.6081306,slow,MaskState.CONFIRMED,11,141,0.2227,283726501646442429|283726501646442429|15060036879049033475|15060036879049033475|36028797019027711,359,0,0.0,0.0,0.0,0.0,0.2227,0.3227,0.1,0.1632,0.0449,0.3027,0.6054,6,0.75,0.0,1.0,3,0.0307,0.5065,0.4495,0.925
128639.842667,164,3,672,442,52,16,672,442,52,16,128638.9110575,128638.9110575,slow,MaskState.CONFIRMED,15,25,0.3352,12648191|12648191|12648191|12648191|4918602405223908485,475,0,0.0,0.0,0.0,0.0,0.3352,0.3352,0.0,0.1587,0.0301,0.1136,0.2273,2,0.25,0.6875,1.0,3,0.0313,0.5128,0.1193,0.7911
128639.842667,164,4,898,478,124,46,898,478,124,46,128638.4666858,128638.4666858,slow,MaskState.CONFIRMED,22,37,0.193,2234347258505600655|2234347258505600655|2234206521017244814|2234347258505600655|2234206521017244815,463,0,0.0,-17.396,34.792,17.396,0.193,0.293,0.1,0.1696,0.0662,0.2225,0.445,6,0.75,0.0,1.0,3,0.0262,0.4622,0.3537,0.8282
128639.842667,164,5,1077,482,184,24,1078,482,184,24,128639.4771845,128639.4771845,slow,MaskState.CONFIRMED,36,4,0.6818,5769410241334272|5769410241334272|5769410241334272|36308343555078656|36309168172300800,496,0,-29.735,0.0,29.735,0.0,0.6818,0.6818,0.0,0.2897,0.4661,0.3102,0.6205,4,0.5,0.8595,1.0,3,0.0571,0.7705,0.8285,0.9175
128639.842667,164,6,598,432,36,20,598,432,36,20,128636.7785377,128636.1907254,fast,MaskState.CONFIRMED,16,103,1.0,9512472627024249868|9512472627024249870|14304302630546441230|9656587815083312158|14844734585814123550,397,0,0.0,0.0,0.0,0.0,0.4273,0.4273,0.0,0.2692,0.398,0.1964,0.3929,2,0.25,0.4444,1.0,3,0.0306,0.5061,0.6259,0.8057
128639.842667,164,7,480,446,44,12,480,446,44,12,128639.139852,128638.0410565,fast,MaskState.CONFIRMED,14,24,1.0,1730031305091410746|1730031305359846202|1730031305359827770|1730031305359829818|579361600566666042,476,0,0.0,0.0,0.0,0.0,0.3759,0.4759,0.1,0.2353,0.285,0.1528,0.3056,2,0.25,0.898,1.0,3,0.0426,0.6263,0.2177,0.7781
128639.842667,164,10,1026,250,88,36,1026,250,88,36,128638.4666858,128638.4666858,slow,MaskState.CONFIRMED,17,37,0.3618,9277684573910070784|9277684573910070784|9277684573910070784|9277684573910070784|9277684573910070784,463,0,0.0,0.0,0.0,0.0,0.3618,0.3618,0.0,0.1725,0.0759,0.5136,0.9727,3,0.375,0.2181,1.0,3,0.0696,0.8965,0.2561,0.839
128639.842667,164,11,334,306,58,16,334,306,58,16,128639.3181327,128639.3181327,slow,MaskState.CONFIRMED,9,11,0.3877,878772588868105|245278397392662576|82036107255329044|937719762651549968|3987875125301877054,489,0,0.0,0.0,148.452,0.0,0.3877,0.3877,0.0,0.1574,0.0257,0.1556,0.3111,3,0.375,0.6694,1.0,3,0.0188,0.3877,0.3757,0.7651
128639.842667,164,15,302,310,58,26,304,416,18,10,128639.7724464,128639.4771845,fast,MaskState.CONFIRMED,27,0,1.0,3747331010674809096|9369182732497599265|4323932526236326152|4181189528676125224|4397045067323462488,500,0,-880.216,-150.894,-138.32,-12.575,0.1426,0.3926,0.25,0.5,0.8335,0.3333,0.6667,1,0.125,0.0,1.0,3,0.0889,0.9111,0.4167,0.8704
128639.842667,164,16,322,412,36,26,322,412,36,26,128639.7724464,128639.1025742,fast,MaskState.CONFIRMED,10,0,1.0,2407592060196396473|3561604276047205821|3561606475087287613|3494087527609881885|101893104336551593,500,0,0.0,0.0,0.0,0.0,0.4073,0.5573,0.15,0.2098,0.2001,0.1818,0.3636,4,0.5,1.0,0.7273,2,0.0295,0.4952,0.4055,0.8001
128639.899904,165,0,80,470,176,28,80,470,176,28,128639.6779657,128639.6779657,slow,MaskState.CONFIRMED,35,0,0.1987,35851081984442112|35851081984442112|35816789904424704|9241174260207042464|828928688127,500,0,169.339,0.0,-19.922,0.0,0.1987,0.3487,0.15,0.2972,0.4911,0.4405,0.881,1,0.125,0.0,1.0,3,0.0709,0.9086,0.4218,0.7455
128639.899904,165,2,108,454,164,52,108,454,164,52,128635.6081306,128635.6081306,slow,MaskState.CONFIRMED,11,143,0.2227,283726501646442429|283726501646442429|15060036879049033475|15060036879049033475|36028797019027711,357,0,0.0,0.0,0.0,0.0,0.2227,0.3227,0.1,0.1632,0.0449,0.3027,0.6054,6,0.75,0.0,1.0,3,0.0307,0.5065,0.4495,0.925
128639.899904,165,3,672,442,52,16,672,442,52,16,128638.9110575,128638.9110575,slow,MaskState.CONFIRMED,15,27,0.3352,12648191|12648191|12648191|12648191|4918602405223908485,473,0,0.0,0.0,0.0,0.0,0.3352,0.3352,0.0,0.1587,0.0301,0.1136,0.2273,2,0.25,0.6875,1.0,3,0.0313,0.5128,0.1193,0.7911
128639.899904,165,4,898,484,110,40,898,484,110,40,128639.6779657,128639.6779657,slow,MaskState.CONFIRMED,23,0,0.4176,2234347258505600655|2234206521017244814|2234347258505600655|2234206521017244815|1104647993560665103,500,0,0.0,0.0,0.0,0.0,0.4176,0.4176,0.0,0.2022,0.1749,0.244,0.488,2,0.25,0.6639,1.0,3,0.0265,0.4652,0.3946,0.8161
128639.899904,165,5,1076,482,180,24,1076,482,180,24,128639.6779657,128639.6779657,slow,MaskState.CONFIRMED,37,0,0.6783,5769410241334272|5769410241334272|36308343555078656|36309168172300800|141832688173054,500,0,0.0,0.0,-19.922,0.0,0.6783,0.6783,0.0,0.2953,0.4848,0.3081,0.6163,4,0.5,0.8595,1.0,3,0.0559,0.7586,0.7921,0.9262
128639.899904,165,6,598,432,36,20,598,432,36,20,128636.7785377,128636.1907254,fast,MaskState.CONFIRMED,16,105,1.0,9512472627024249868|9512472627024249870|14304302630546441230|9656587815083312158|14844734585814123550,395,0,0.0,0.0,0.0,0.0,0.4273,0.4273,0.0,0.2692,0.398,0.1964,0.3929,2,0.25,0.4444,1.0,3,0.0306,0.5061,0.6259,0.8057
128639.899904,165,7,480,446,44,12,480,446,44,12,128639.139852,128638.0410565,fast,MaskState.CONFIRMED,14,26,1.0,1730031305091410746|1730031305359846202|1730031305359827770|1730031305359829818|579361600566666042,474,0,0.0,0.0,0.0,0.0,0.3759,0.4759,0.1,0.2353,0.285,0.1528,0.3056,2,0.25,0.898,1.0,3,0.0426,0.6263,0.2177,0.7781
128639.899904,165,10,1026,250,88,36,1026,250,88,36,128638.4666858,128638.4666858,slow,MaskState.CONFIRMED,17,39,0.3618,9277684573910070784|9277684573910070784|9277684573910070784|9277684573910070784|9277684573910070784,461,0,0.0,0.0,0.0,0.0,0.3618,0.3618,0.0,0.1725,0.0759,0.5136,0.9727,3,0.375,0.2181,1.0,3,0.0696,0.8965,0.2561,0.839
128639.899904,165,11,334,306,58,16,334,306,58,16,128639.3181327,128639.3181327,slow,MaskState.CONFIRMED,9,13,0.3877,878772588868105|245278397392662576|82036107255329044|937719762651549968|3987875125301877054,487,0,0.0,0.0,148.452,0.0,0.3877,0.3877,0.0,0.1574,0.0257,0.1556,0.3111,3,0.375,0.6694,1.0,3,0.0188,0.3877,0.3757,0.7651
128639.899904,165,15,314,398,76,14,314,398,76,14,128639.6779657,128639.6779657,slow,MaskState.CONFIRMED,28,0,0.3929,9369182732497599265|4323932526236326152|4181189528676125224|4397045067323462488|16173115097845766296,500,0,49.805,-89.65,288.872,19.922,0.3929,0.4929,0.1,0.1818,0.107,0.1588,0.3176,2,0.25,1.0,1.0,2,0.0301,0.5007,0.433,0.7906
128639.899904,165,16,322,412,36,26,322,412,36,26,128639.7724464,128639.1025742,fast,MaskState.CONFIRMED,10,2,1.0,2407592060196396473|3561604276047205821|3561606475087287613|3494087527609881885|101893104336551593,498,0,0.0,0.0,0.0,0.0,0.4073,0.5573,0.15,0.2098,0.2001,0.1818,0.3636,4,0.5,1.0,0.7273,2,0.0295,0.4952,0.4055,0.8001
128639.931485,166,0,88,470,175,28,80,470,176,28,128639.6779657,128639.6779657,slow,MaskState.CONFIRMED,35,1,0.1987,35851081984442112|35851081984442112|35816789904424704|9241174260207042464|828928688127,499,0,169.339,0.0,-19.922,0.0,0.1987,0.3487,0.15,0.2972,0.4911,0.4405,0.881,1,0.125,0.0,1.0,3,0.0709,0.9086,0.4218,0.7455
128639.931485,166,2,108,454,164,52,108,454,164,52,128635.6081306,128635.6081306,slow,MaskState.CONFIRMED,11,144,0.2227,283726501646442429|283726501646442429|15060036879049033475|15060036879049033475|36028797019027711,356,0,0.0,0.0,0.0,0.0,0.2227,0.3227,0.1,0.1632,0.0449,0.3027,0.6054,6,0.75,0.0,1.0,3,0.0307,0.5065,0.4495,0.925
128639.931485,166,3,672,442,52,16,672,442,52,16,128638.9110575,128638.9110575,slow,MaskState.CONFIRMED,15,28,0.3352,12648191|12648191|12648191|12648191|4918602405223908485,472,0,0.0,0.0,0.0,0.0,0.3352,0.3352,0.0,0.1587,0.0301,0.1136,0.2273,2,0.25,0.6875,1.0,3,0.0313,0.5128,0.1193,0.7911
128639.931485,166,4,898,484,110,40,898,484,110,40,128639.6779657,128639.6779657,slow,MaskState.CONFIRMED,23,1,0.4176,2234347258505600655|2234206521017244814|2234347258505600655|2234206521017244815|1104647993560665103,499,0,0.0,0.0,0.0,0.0,0.4176,0.4176,0.0,0.2022,0.1749,0.244,0.488,2,0.25,0.6639,1.0,3,0.0265,0.4652,0.3946,0.8161
128639.931485,166,5,1076,482,179,24,1076,482,180,24,128639.6779657,128639.6779657,slow,MaskState.CONFIRMED,37,1,0.6783,5769410241334272|5769410241334272|36308343555078656|36309168172300800|141832688173054,499,0,0.0,0.0,-19.922,0.0,0.6783,0.6783,0.0,0.2953,0.4848,0.3081,0.6163,4,0.5,0.8595,1.0,3,0.0559,0.7586,0.7921,0.9262
128639.931485,166,6,598,432,36,20,598,432,36,20,128636.7785377,128636.1907254,fast,MaskState.CONFIRMED,16,106,1.0,9512472627024249868|9512472627024249870|14304302630546441230|9656587815083312158|14844734585814123550,394,0,0.0,0.0,0.0,0.0,0.4273,0.4273,0.0,0.2692,0.398,0.1964,0.3929,2,0.25,0.4444,1.0,3,0.0306,0.5061,0.6259,0.8057
128639.931485,166,7,480,446,44,12,480,446,44,12,128639.139852,128638.0410565,fast,MaskState.CONFIRMED,14,27,1.0,1730031305091410746|1730031305359846202|1730031305359827770|1730031305359829818|579361600566666042,473,0,0.0,0.0,0.0,0.0,0.3759,0.4759,0.1,0.2353,0.285,0.1528,0.3056,2,0.25,0.898,1.0,3,0.0426,0.6263,0.2177,0.7781
128639.931485,166,10,1026,250,88,36,1026,250,88,36,128638.4666858,128638.4666858,slow,MaskState.CONFIRMED,17,40,0.3618,9277684573910070784|9277684573910070784|9277684573910070784|9277684573910070784|9277684573910070784,460,0,0.0,0.0,0.0,0.0,0.3618,0.3618,0.0,0.1725,0.0759,0.5136,0.9727,3,0.375,0.2181,1.0,3,0.0696,0.8965,0.2561,0.839
128639.931485,166,11,334,306,58,16,334,306,58,16,128639.3181327,128639.3181327,slow,MaskState.CONFIRMED,9,14,0.3877,878772588868105|245278397392662576|82036107255329044|937719762651549968|3987875125301877054,486,0,0.0,0.0,148.452,0.0,0.3877,0.3877,0.0,0.1574,0.0257,0.1556,0.3111,3,0.375,0.6694,1.0,3,0.0188,0.3877,0.3757,0.7651
128639.931485,166,15,316,393,90,14,314,398,76,14,128639.6779657,128639.6779657,slow,MaskState.CONFIRMED,28,1,0.3929,9369182732497599265|4323932526236326152|4181189528676125224|4397045067323462488|16173115097845766296,499,0,49.805,-89.65,288.872,19.922,0.3929,0.4929,0.1,0.1818,0.107,0.1588,0.3176,2,0.25,1.0,1.0,2,0.0301,0.5007,0.433,0.7906
128639.931485,166,16,322,412,36,26,322,412,36,26,128639.8196611,128639.1025742,fast,MaskState.CONFIRMED,11,0,1.0,3561604276047205821|3561606475087287613|3494087527609881885|101893104336551593|99636906609909291,500,0,0.0,0.0,0.0,0.0,0.4073,0.5573,0.15,0.2098,0.2001,0.1818,0.3636,4,0.5,1.0,0.7273,2,0.0295,0.4952,0.4055,0.8001
128639.965443,167,0,87,470,175,28,80,470,176,28,128639.6779657,128639.6779657,slow,MaskState.CONFIRMED,35,2,0.1987,35851081984442112|35851081984442112|35816789904424704|9241174260207042464|828928688127,498,0,169.339,0.0,-19.922,0.0,0.1987,0.3487,0.15,0.2972,0.4911,0.4405,0.881,1,0.125,0.0,1.0,3,0.0709,0.9086,0.4218,0.7455
128639.965443,167,2,108,454,164,52,108,454,164,52,128635.6081306,128635.6081306,slow,MaskState.CONFIRMED,11,145,0.2227,283726501646442429|283726501646442429|15060036879049033475|15060036879049033475|36028797019027711,355,0,0.0,0.0,0.0,0.0,0.2227,0.3227,0.1,0.1632,0.0449,0.3027,0.6054,6,0.75,0.0,1.0,3,0.0307,0.5065,0.4495,0.925
128639.965443,167,3,672,442,52,16,672,442,52,16,128638.9110575,128638.9110575,slow,MaskState.CONFIRMED,15,29,0.3352,12648191|12648191|12648191|12648191|4918602405223908485,471,0,0.0,0.0,0.0,0.0,0.3352,0.3352,0.0,0.1587,0.0301,0.1136,0.2273,2,0.25,0.6875,1.0,3,0.0313,0.5128,0.1193,0.7911
128639.965443,167,4,898,484,110,40,898,484,110,40,128639.6779657,128639.6779657,slow,MaskState.CONFIRMED,23,2,0.4176,2234347258505600655|2234206521017244814|2234347258505600655|2234206521017244815|1104647993560665103,498,0,0.0,0.0,0.0,0.0,0.4176,0.4176,0.0,0.2022,0.1749,0.244,0.488,2,0.25,0.6639,1.0,3,0.0265,0.4652,0.3946,0.8161
128639.965443,167,5,1076,482,179,24,1076,482,180,24,128639.6779657,128639.6779657,slow,MaskState.CONFIRMED,37,2,0.6783,5769410241334272|5769410241334272|36308343555078656|36309168172300800|141832688173054,498,0,0.0,0.0,-19.922,0.0,0.6783,0.6783,0.0,0.2953,0.4848,0.3081,0.6163,4,0.5,0.8595,1.0,3,0.0559,0.7586,0.7921,0.9262
128639.965443,167,6,598,432,36,20,598,432,36,20,128636.7785377,128636.1907254,fast,MaskState.CONFIRMED,16,107,1.0,9512472627024249868|9512472627024249870|14304302630546441230|9656587815083312158|14844734585814123550,393,0,0.0,0.0,0.0,0.0,0.4273,0.4273,0.0,0.2692,0.398,0.1964,0.3929,2,0.25,0.4444,1.0,3,0.0306,0.5061,0.6259,0.8057
128639.965443,167,7,480,446,44,12,480,446,44,12,128639.139852,128638.0410565,fast,MaskState.CONFIRMED,14,28,1.0,1730031305091410746|1730031305359846202|1730031305359827770|1730031305359829818|579361600566666042,472,0,0.0,0.0,0.0,0.0,0.3759,0.4759,0.1,0.2353,0.285,0.1528,0.3056,2,0.25,0.898,1.0,3,0.0426,0.6263,0.2177,0.7781
128639.965443,167,10,1026,250,88,36,1026,250,88,36,128638.4666858,128638.4666858,slow,MaskState.CONFIRMED,17,41,0.3618,9277684573910070784|9277684573910070784|9277684573910070784|9277684573910070784|9277684573910070784,459,0,0.0,0.0,0.0,0.0,0.3618,0.3618,0.0,0.1725,0.0759,0.5136,0.9727,3,0.375,0.2181,1.0,3,0.0696,0.8965,0.2561,0.839
128639.965443,167,11,334,306,58,16,334,306,58,16,128639.3181327,128639.3181327,slow,MaskState.CONFIRMED,9,15,0.3877,878772588868105|245278397392662576|82036107255329044|937719762651549968|3987875125301877054,485,0,0.0,0.0,148.452,0.0,0.3877,0.3877,0.0,0.1574,0.0257,0.1556,0.3111,3,0.375,0.6694,1.0,3,0.0188,0.3877,0.3757,0.7651
128639.965443,167,15,316,394,88,14,314,398,76,14,128639.6779657,128639.6779657,slow,MaskState.CONFIRMED,28,2,0.3929,9369182732497599265|4323932526236326152|4181189528676125224|4397045067323462488|16173115097845766296,498,0,49.805,-89.65,288.872,19.922,0.3929,0.4929,0.1,0.1818,0.107,0.1588,0.3176,2,0.25,1.0,1.0,2,0.0301,0.5007,0.433,0.7906
128639.965443,167,16,322,412,36,26,322,412,36,26,128639.8406999,128639.1025742,fast,MaskState.CONFIRMED,12,0,1.0,3561606475087287613|3494087527609881885|101893104336551593|99636906609909291|9304974899825695423,500,0,0.0,0.0,0.0,0.0,0.4073,0.5573,0.15,0.2098,0.2001,0.1818,0.3636,4,0.5,1.0,0.7273,2,0.0295,0.4952,0.4055,0.8001
128639.996958,168,0,86,470,175,28,80,470,176,28,128639.6779657,128639.6779657,slow,MaskState.CONFIRMED,35,3,0.1987,35851081984442112|35851081984442112|35816789904424704|9241174260207042464|828928688127,497,0,169.339,0.0,-19.922,0.0,0.1987,0.3487,0.15,0.2972,0.4911,0.4405,0.881,1,0.125,0.0,1.0,3,0.0709,0.9086,0.4218,0.7455
128639.996958,168,2,108,454,164,52,108,454,164,52,128635.6081306,128635.6081306,slow,MaskState.CONFIRMED,11,146,0.2227,283726501646442429|283726501646442429|15060036879049033475|15060036879049033475|36028797019027711,354,0,0.0,0.0,0.0,0.0,0.2227,0.3227,0.1,0.1632,0.0449,0.3027,0.6054,6,0.75,0.0,1.0,3,0.0307,0.5065,0.4495,0.925
128639.996958,168,3,672,442,52,16,672,442,52,16,128638.9110575,128638.9110575,slow,MaskState.CONFIRMED,15,30,0.3352,12648191|12648191|12648191|12648191|4918602405223908485,470,0,0.0,0.0,0.0,0.0,0.3352,0.3352,0.0,0.1587,0.0301,0.1136,0.2273,2,0.25,0.6875,1.0,3,0.0313,0.5128,0.1193,0.7911
128639.996958,168,4,898,484,110,40,898,484,110,40,128639.6779657,128639.6779657,slow,MaskState.CONFIRMED,23,3,0.4176,2234347258505600655|2234206521017244814|2234347258505600655|2234206521017244815|1104647993560665103,497,0,0.0,0.0,0.0,0.0,0.4176,0.4176,0.0,0.2022,0.1749,0.244,0.488,2,0.25,0.6639,1.0,3,0.0265,0.4652,0.3946,0.8161
128639.996958,168,5,1076,482,179,24,1076,482,180,24,128639.6779657,128639.6779657,slow,MaskState.CONFIRMED,37,3,0.6783,5769410241334272|5769410241334272|36308343555078656|36309168172300800|141832688173054,497,0,0.0,0.0,-19.922,0.0,0.6783,0.6783,0.0,0.2953,0.4848,0.3081,0.6163,4,0.5,0.8595,1.0,3,0.0559,0.7586,0.7921,0.9262
128639.996958,168,6,598,432,36,20,598,432,36,20,128636.7785377,128636.1907254,fast,MaskState.CONFIRMED,16,108,1.0,9512472627024249868|9512472627024249870|14304302630546441230|9656587815083312158|14844734585814123550,392,0,0.0,0.0,0.0,0.0,0.4273,0.4273,0.0,0.2692,0.398,0.1964,0.3929,2,0.25,0.4444,1.0,3,0.0306,0.5061,0.6259,0.8057
128639.996958,168,7,480,446,44,12,480,446,44,12,128639.139852,128638.0410565,fast,MaskState.CONFIRMED,14,29,1.0,1730031305091410746|1730031305359846202|1730031305359827770|1730031305359829818|579361600566666042,471,0,0.0,0.0,0.0,0.0,0.3759,0.4759,0.1,0.2353,0.285,0.1528,0.3056,2,0.25,0.898,1.0,3,0.0426,0.6263,0.2177,0.7781
128639.996958,168,10,1026,250,88,36,1026,250,88,36,128638.4666858,128638.4666858,slow,MaskState.CONFIRMED,17,42,0.3618,9277684573910070784|9277684573910070784|9277684573910070784|9277684573910070784|9277684573910070784,458,0,0.0,0.0,0.0,0.0,0.3618,0.3618,0.0,0.1725,0.0759,0.5136,0.9727,3,0.375,0.2181,1.0,3,0.0696,0.8965,0.2561,0.839
128639.996958,168,11,334,306,58,16,334,306,58,16,128639.3181327,128639.3181327,slow,MaskState.CONFIRMED,9,16,0.3877,878772588868105|245278397392662576|82036107255329044|937719762651549968|3987875125301877054,484,0,0.0,0.0,148.452,0.0,0.3877,0.3877,0.0,0.1574,0.0257,0.1556,0.3111,3,0.375,0.6694,1.0,3,0.0188,0.3877,0.3757,0.7651
128639.996958,168,15,315,394,86,14,314,398,76,14,128639.6779657,128639.6779657,slow,MaskState.CONFIRMED,28,3,0.3929,9369182732497599265|4323932526236326152|4181189528676125224|4397045067323462488|16173115097845766296,497,0,49.805,-89.65,288.872,19.922,0.3929,0.4929,0.1,0.1818,0.107,0.1588,0.3176,2,0.25,1.0,1.0,2,0.0301,0.5007,0.433,0.7906
128639.996958,168,16,322,412,36,26,322,412,36,26,128639.9244637,128639.1025742,fast,MaskState.CONFIRMED,13,0,1.0,3494087527609881885|101893104336551593|99636906609909291|9304974899825695423|9449090775045413547,500,0,0.0,0.0,0.0,0.0,0.4073,0.5573,0.15,0.2098,0.2001,0.1818,0.3636,4,0.5,1.0,0.7273,2,0.0295,0.4952,0.4055,0.8001
128640.037456,170,0,84,470,175,28,80,470,176,28,128639.6779657,128639.6779657,slow,MaskState.CONFIRMED,35,4,0.1987,35851081984442112|35851081984442112|35816789904424704|9241174260207042464|828928688127,496,0,169.339,0.0,-19.922,0.0,0.1987,0.3487,0.15,0.2972,0.4911,0.4405,0.881,1,0.125,0.0,1.0,3,0.0709,0.9086,0.4218,0.7455
128640.037456,170,2,108,454,164,52,108,454,164,52,128635.6081306,128635.6081306,slow,MaskState.CONFIRMED,11,147,0.2227,283726501646442429|283726501646442429|15060036879049033475|15060036879049033475|36028797019027711,353,0,0.0,0.0,0.0,0.0,0.2227,0.3227,0.1,0.1632,0.0449,0.3027,0.6054,6,0.75,0.0,1.0,3,0.0307,0.5065,0.4495,0.925
128640.037456,170,3,672,442,52,16,672,442,52,16,128638.9110575,128638.9110575,slow,MaskState.CONFIRMED,15,31,0.3352,12648191|12648191|12648191|12648191|4918602405223908485,469,0,0.0,0.0,0.0,0.0,0.3352,0.3352,0.0,0.1587,0.0301,0.1136,0.2273,2,0.25,0.6875,1.0,3,0.0313,0.5128,0.1193,0.7911
128640.037456,170,4,898,484,110,40,898,484,110,40,128639.6779657,128639.6779657,slow,MaskState.CONFIRMED,23,4,0.4176,2234347258505600655|2234206521017244814|2234347258505600655|2234206521017244815|1104647993560665103,496,0,0.0,0.0,0.0,0.0,0.4176,0.4176,0.0,0.2022,0.1749,0.244,0.488,2,0.25,0.6639,1.0,3,0.0265,0.4652,0.3946,0.8161
128640.037456,170,5,1076,482,179,24,1076,482,180,24,128639.6779657,128639.6779657,slow,MaskState.CONFIRMED,37,4,0.6783,5769410241334272|5769410241334272|36308343555078656|36309168172300800|141832688173054,496,0,0.0,0.0,-19.922,0.0,0.6783,0.6783,0.0,0.2953,0.4848,0.3081,0.6163,4,0.5,0.8595,1.0,3,0.0559,0.7586,0.7921,0.9262
128640.037456,170,6,598,432,36,20,598,432,36,20,128636.7785377,128636.1907254,fast,MaskState.CONFIRMED,16,109,1.0,9512472627024249868|9512472627024249870|14304302630546441230|9656587815083312158|14844734585814123550,391,0,0.0,0.0,0.0,0.0,0.4273,0.4273,0.0,0.2692,0.398,0.1964,0.3929,2,0.25,0.4444,1.0,3,0.0306,0.5061,0.6259,0.8057
128640.037456,170,7,480,446,44,12,480,446,44,12,128639.139852,128638.0410565,fast,MaskState.CONFIRMED,14,30,1.0,1730031305091410746|1730031305359846202|1730031305359827770|1730031305359829818|579361600566666042,470,0,0.0,0.0,0.0,0.0,0.3759,0.4759,0.1,0.2353,0.285,0.1528,0.3056,2,0.25,0.898,1.0,3,0.0426,0.6263,0.2177,0.7781
128640.037456,170,10,1026,250,88,36,1026,250,88,36,128638.4666858,128638.4666858,slow,MaskState.CONFIRMED,17,43,0.3618,9277684573910070784|9277684573910070784|9277684573910070784|9277684573910070784|9277684573910070784,457,0,0.0,0.0,0.0,0.0,0.3618,0.3618,0.0,0.1725,0.0759,0.5136,0.9727,3,0.375,0.2181,1.0,3,0.0696,0.8965,0.2561,0.839
