timestamp,frame_id,loop_ms,capture_wait_ms,slow_poll_ms,fast_poll_ms,predict_ms,blur_ms,send_ms,detect_age_ms,fast_age_ms,mask_age_avg_ms,slow_updated,fast_updated,predicted,mask_count,jitter_center_px,jitter_corners_px,masks_created,masks_killed
199529.609917,1,2.582,0.003,0.004,0.024,0.001,0.006,0.022,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
199529.612639,1,9.464,0.005,0.004,0.021,0.001,0.003,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
199529.622181,1,8.76,0.003,0.003,0.005,0.001,0.004,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
199529.631025,1,9.294,0.004,0.002,0.004,0.001,0.003,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
199529.640383,1,0.79,0.003,0.002,0.003,0.001,0.002,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
199529.641226,1,8.243,0.001,0.001,0.002,0.0,0.003,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
199529.64954,1,8.268,0.002,0.002,0.003,0.001,0.004,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
199529.657874,1,0.765,0.002,0.001,0.003,0.001,0.002,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
199529.658689,1,7.66,0.002,0.001,0.002,0.0,0.004,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
199529.666434,1,7.463,0.002,0.002,0.005,0.001,0.003,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
199529.673961,1,1.023,0.002,0.001,0.003,0.001,0.003,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
199529.675056,1,8.184,0.002,0.002,0.003,0.001,0.002,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
199529.683291,1,0.692,0.002,0.001,0.002,0.001,0.003,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
199529.684029,1,7.861,0.001,0.001,0.002,0.0,0.004,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
199529.691966,1,10.064,0.003,0.002,0.003,0.001,0.004,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
199529.702117,1,1.064,0.003,0.002,0.004,0.001,0.003,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
199529.703245,1,7.743,0.003,0.002,0.003,0.0,0.004,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
199529.711061,1,12.061,0.003,0.002,0.005,0.001,0.003,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
199529.72318,1,9.48,0.002,0.001,0.002,0.001,0.002,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
199529.73271,1,1.083,0.002,0.001,0.003,0.0,0.006,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
199529.733863,1,7.287,0.003,0.003,0.003,0.001,0.005,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
